order_item_id,order_id,product_id,quantity,unit_price,discount_rate
909,349,10,5,91.13,0
910,349,36,1,17.73,0.05
911,350,21,1,46.88,0.11
912,351,32,4,15.29,0.05
913,351,9,2,60.6,0
914,351,24,1,34.13,0
915,352,37,2,9.03,0
916,353,37,2,9.22,0.04
917,354,22,1,14.38,0.12
918,354,11,2,14.6,0.06
919,354,47,1,13.53,0.02
920,354,19,1,12.76,0
921,355,14,1,18.44,0.06
922,355,27,2,20.31,0.08
923,356,2,3,7.63,0.07
924,356,11,3,14.57,0.02
925,356,15,1,21.89,0.06
926,356,14,3,19.63,0.07
927,357,20,2,30.51,0.09
928,358,3,1,29.31,0.06
929,358,42,1,11.68,0.06
930,358,49,2,58.37,0
931,359,31,1,43.55,0.05
932,360,10,1,93.95,0.03
933,361,49,1,59.04,0
934,361,15,1,23.74,0.02
935,361,1,1,51.83,0.07
936,361,34,2,35.05,0.05
937,362,29,2,52.09,0.05
938,363,40,2,15.09,0.04
939,363,15,2,22.63,0.02
940,363,39,1,13.57,0.04
941,363,22,3,14.85,0.08
942,363,8,1,45.02,0.04
943,364,25,5,47.67,0.1
944,365,29,1,52.28,0.04
945,365,36,1,16.31,0.02
946,366,11,2,14.26,0.03
947,366,4,3,35.1,0
948,366,49,2,61.32,0.07
949,367,43,1,25.68,0.02
950,367,37,1,8.9,0.01
951,367,21,3,47.23,0.12
952,367,1,1,48.99,0
953,368,35,4,33.95,0.03
954,368,38,1,10.22,0
955,369,13,1,31.05,0.04
956,369,41,2,7.7,0
957,369,49,2,60.55,0
958,370,18,2,24.59,0
959,370,48,2,8.19,0
960,370,24,4,35.92,0
961,370,49,1,57.05,0.05
962,371,33,2,53.81,0.08
963,372,49,4,58.42,0.03
964,372,48,5,7.97,0.04
965,373,10,1,88.53,0
966,374,8,2,46.99,0.03
967,374,12,2,23.94,0
968,375,22,2,15.53,0.06
969,375,3,3,29.21,0.05
970,375,44,1,6.98,0.03
971,375,43,1,25.21,0.03
972,376,38,3,9.64,0.08
973,376,31,2,46.26,0.08
974,376,3,4,29.17,0.08
975,376,27,2,20.13,0.13
976,376,24,10,34.81,0.1
977,377,15,3,23.55,0
978,377,13,6,29.04,0.09
979,377,49,2,62.22,0
980,377,34,5,35.13,0.1
981,377,12,2,25.16,0.08
982,377,11,6,15.69,0
983,378,25,2,49.02,0.15
984,378,23,2,22.82,0.12
985,378,7,2,80.23,0.06
986,379,27,2,19.1,0.06
987,379,40,3,14.24,0
988,380,35,3,34.01,0
989,381,28,1,25.6,0.05
990,381,20,2,29,0
991,381,30,1,19.37,0
992,381,39,2,13.6,0.05
993,382,1,1,51.99,0
994,382,25,2,49.91,0.06
995,382,41,2,8.08,0
996,382,49,4,58.61,0.05
997,383,42,1,12.23,0.08
998,384,28,2,25.84,0
999,384,40,3,15.12,0.02
1000,385,7,2,82.7,0
1001,385,28,1,26.03,0.04
1002,385,13,3,29.6,0.03
1003,385,15,1,22.43,0.05
1004,386,17,5,39.4,0.05
1005,386,31,2,43.26,0.07
1006,387,19,8,12.52,0
1007,387,21,3,42.99,0.12
1008,387,12,8,25.54,0.09
1009,387,3,2,29.92,0.07
1010,388,10,1,89.43,0.06
1011,388,32,3,15.54,0.04
1012,388,42,2,11.9,0
1013,389,22,1,14.77,0.08
1014,390,11,3,15.22,0
1015,390,8,2,44.73,0.03
1016,390,14,1,19.04,0
1017,390,37,1,9.24,0.06
1018,391,12,1,25.68,0.01
1019,391,43,4,25.42,0.02
1020,391,45,2,5.82,0.03
1021,391,11,4,15.19,0.01
1022,392,29,2,47.61,0.05
1023,392,27,1,19.7,0
1024,392,44,3,6.72,0.04
1025,392,28,1,24.48,0.02
1026,393,29,3,50.96,0
1027,394,10,1,91.52,0.04
1028,394,11,2,14.78,0.04
1029,395,22,2,15.02,0
1030,396,24,2,36.41,0
1031,397,31,1,47.01,0.03
1032,397,14,2,19.33,0.05
1033,397,37,1,8.56,0
1034,398,11,2,15.33,0.08
1035,398,6,1,40.51,0.1
1036,398,27,8,19.04,0.11
1037,399,44,4,6.81,0.06
1038,399,2,4,8.27,0.07
1039,399,8,3,46.33,0
1040,400,30,3,19.7,0.03
1041,400,42,1,11.96,0.02
1042,400,24,3,35.88,0.06
1043,400,40,1,14.28,0
1044,401,27,3,19.01,0
1045,401,1,3,47.6,0.03
1046,402,27,5,20.14,0
1047,402,48,3,7.73,0.05
1048,402,44,2,6.95,0.09
1049,402,46,2,18.15,0
1050,402,1,2,52.47,0.07
1051,403,44,2,6.89,0.03
1052,403,17,1,41.89,0
1053,404,14,3,18.86,0
1054,405,20,2,30.91,0
1055,405,36,1,16.62,0.03
1056,405,45,1,6.26,0.04
1057,405,2,3,7.91,0
1058,406,20,1,29.27,0.09
1059,406,9,1,60.72,0.09
1060,406,7,2,76.79,0
1061,406,21,1,42.79,0.13
1062,407,25,1,48.91,0.08
1063,407,20,4,30.82,0
1064,407,26,2,41.49,0.11
1065,408,13,1,30.02,0.05
1066,408,1,1,51.07,0.03
1067,408,3,1,30.44,0.04
1068,409,8,3,45.78,0.08
1069,410,21,1,46.41,0.09
1070,410,35,1,32.04,0.06
1071,410,2,2,8.29,0.05
1072,410,36,2,16.45,0.04
1073,410,38,1,10.29,0.04
1074,411,32,3,14.63,0.05
1075,411,22,4,14.89,0
1076,411,24,1,35.23,0.11
1077,411,13,3,28.58,0.06
1078,412,16,1,19.14,0
1079,412,28,2,23.94,0.07
1080,412,34,5,34.92,0.05
1081,413,44,2,7.28,0
1082,413,39,1,12.41,0.06
1083,414,34,4,33.86,0
1084,415,6,2,39.12,0.05
1085,415,14,3,19.24,0
1086,415,16,2,20.46,0.03
1087,416,46,4,17.19,0.06
1088,416,3,4,30.98,0
1089,416,10,2,88.39,0
1090,416,9,4,61.04,0.08
1091,416,11,2,14.8,0.09
1092,417,50,1,132.99,0
1093,418,2,8,7.91,0.1
1094,418,5,3,258.45,0.11
1095,418,15,1,22.17,0.07
1096,418,42,4,11.6,0.08
1097,418,33,8,56.07,0.05
1098,419,40,1,15.07,0.01
1099,419,26,1,38.32,0.1
1100,419,7,1,82.17,0.09
1101,419,41,1,8.18,0.05
1102,420,25,5,47.8,0
1103,420,35,4,33.31,0.06
1104,420,36,2,17.83,0.04
1105,420,34,4,33.77,0.04
1106,421,2,2,8.11,0.1
1107,421,3,1,31.03,0
1108,421,37,4,8.63,0.07
1109,421,26,1,41.56,0
1110,421,16,4,19.91,0.05
1111,421,6,3,41.24,0.08
1112,422,23,1,22.27,0.14
1113,422,49,2,59.88,0
1114,422,40,5,15.47,0
1115,422,11,2,15.07,0.04
1116,422,9,3,59.24,0.07
1117,423,16,2,19.77,0
1118,423,9,2,61.4,0.07
1119,423,3,2,30.69,0.05
1120,424,2,2,8.2,0
1121,424,3,1,30.49,0
1122,424,47,4,13.56,0
1123,424,44,1,7.17,0.04
1124,425,2,1,7.91,0.04
1125,426,36,5,17.36,0.07
1126,426,19,3,13.58,0.11
1127,427,3,2,30.44,0.08
1128,427,42,2,12.09,0.06
1129,427,8,1,43.42,0.08
1130,427,31,3,46.35,0.1
1131,427,40,4,14.48,0.07
1132,428,10,1,89.9,0.06
1133,428,17,2,41.16,0.08
1134,428,48,4,8.24,0.06
1135,429,12,1,25.85,0.02
1136,429,27,2,19.42,0
1137,430,25,4,50.32,0.1
1138,430,37,1,9.19,0.07
1139,430,24,2,34.03,0.08
1140,431,6,2,41.94,0.08
1141,432,10,1,91.5,0.07
1142,432,25,1,49.89,0
1143,433,22,2,15.69,0.11
1144,433,45,4,5.9,0.03
1145,433,26,3,39.97,0.11
1146,434,16,1,19.67,0.03
1147,434,29,4,49.99,0.07
1148,434,6,1,38.54,0
1149,434,48,2,7.82,0.04
1150,435,43,3,24.32,0.03
1151,435,23,2,23.16,0.1
1152,435,3,3,28.68,0
1153,435,34,3,34.11,0.04
1154,436,11,2,15.28,0.03
1155,437,24,2,33.58,0.12
1156,438,40,2,15.01,0.07
1157,439,7,4,78.17,0.03
1158,439,12,3,24.43,0
1159,440,3,1,31.49,0.06
1160,440,49,1,57,0.06
1161,441,33,1,55.54,0.05
1162,441,48,1,7.76,0
1163,441,2,2,8.35,0.05
1164,442,38,3,9.6,0.01
1165,442,33,3,53.02,0.04
1166,442,31,4,43.44,0
1167,443,39,2,13.13,0
1168,443,20,4,29.63,0.1
1169,443,33,1,55.43,0
1170,444,23,1,21.89,0.09
1171,444,25,1,51.76,0.08
1172,444,48,1,8.39,0.02
1173,444,10,3,88,0.09
1174,445,21,2,46.77,0.06
1175,446,36,4,16.62,0.08
1176,446,35,2,32.38,0.07
1177,446,9,5,59.6,0.08
1178,446,26,3,40.56,0.11
1179,446,23,4,24.05,0
1180,446,32,6,15.6,0.08
1181,447,45,4,5.88,0.03
1182,447,30,2,19.53,0.04
1183,448,48,2,7.9,0.03
1184,448,25,2,49.44,0.09
1185,448,30,2,18.98,0
1186,449,38,1,9.97,0.02
1187,450,28,4,25.66,0
1188,451,10,2,88.2,0.06
1189,451,40,4,14.82,0.03
1190,451,50,1,142.33,0.05
1191,452,24,1,35.51,0.06
1192,453,44,6,6.74,0.06
1193,453,9,6,58.5,0
1194,453,7,3,83.48,0.06
1195,453,16,1,20.26,0.04
1196,454,50,1,133.53,0.01
1197,454,21,1,43.74,0
1198,454,36,1,16.82,0
1199,454,46,1,18.09,0.01
1200,454,5,1,259.3,0.07
1201,455,1,1,51.95,0.08
1202,455,27,2,20.85,0.11
1203,455,2,1,7.94,0.05
1204,456,48,1,7.72,0.04
1205,457,7,1,80.8,0.06
1206,457,5,2,256.4,0.05
1207,457,6,3,41.67,0
1208,458,50,3,143.06,0
1209,458,4,1,35.62,0
1210,459,37,4,8.76,0
1211,460,11,3,14.55,0.06
1212,460,42,1,12.57,0.05
1213,460,24,1,35.22,0.08
1214,461,27,1,19.95,0.05
1215,461,11,2,14.52,0
1216,462,18,4,24.35,0.01
1217,462,47,1,12.54,0.03
1218,462,19,5,12.89,0.07
1219,462,20,2,30.17,0.09
1220,463,35,4,33.99,0.08
1221,463,40,2,15.72,0
1222,464,26,1,41.94,0.11
1223,464,18,1,23.92,0.04
1224,464,46,2,18.2,0.02
1225,464,31,4,45.35,0.08
1226,465,6,1,38.25,0.06
1227,466,34,1,35.5,0.01
1228,466,13,1,28.64,0.04
1229,466,36,1,16.82,0.02
1230,466,50,3,142.7,0.03
1231,467,15,2,22.86,0.06
1232,468,43,2,25,0
1233,468,7,1,77.13,0.05
1234,469,24,3,35.54,0.11
1235,470,50,4,146.31,0
1236,470,9,2,62.55,0
1237,471,11,1,14.46,0
1238,471,3,1,31.36,0.06
1239,472,36,3,16.94,0.05
1240,472,42,2,11.64,0.05
1241,472,14,1,19.93,0.07
1242,472,50,2,139.55,0.02
1243,473,5,4,250.09,0.07
1244,473,19,3,12.47,0.12
1245,474,27,2,19.11,0.07
1246,474,39,2,13.61,0.01
1247,475,20,1,30.9,0.1
1248,475,35,2,32.11,0
1249,475,41,2,8.02,0.04
1250,476,34,2,33.44,0
1251,476,25,2,49.77,0.11
1252,476,20,4,28.72,0.09
1253,476,33,6,53.55,0.1
1254,476,4,2,34.37,0.08
1255,476,14,2,18.6,0
1256,477,36,2,16.28,0.06
1257,477,35,4,33.58,0.06
1258,477,40,2,14.91,0.01
1259,478,49,2,59.72,0.06
1260,479,7,2,83.24,0.05
1261,479,14,3,18.75,0
1262,480,16,1,19.94,0
1263,481,17,5,40.72,0.04
1264,481,14,1,18.65,0
1265,481,10,1,87.09,0.08
1266,482,20,2,29.51,0.11
1267,483,17,2,40.38,0
1268,483,14,1,18.54,0.03
1269,483,10,1,91.77,0
1270,484,45,2,6.28,0.07
1271,484,10,1,92.63,0.03
1272,485,49,2,62.72,0
1273,485,50,3,140.81,0.05
1274,486,1,2,48.16,0.04
1275,486,7,1,81.83,0.07
1276,486,22,2,14.55,0.08
1277,487,45,1,5.94,0.04
1278,487,42,3,12.48,0.05
1279,488,21,3,47.16,0
1280,489,6,4,38.94,0.12
1281,489,37,2,8.64,0.08
1282,489,47,1,13.53,0.08
1283,489,3,3,29.06,0.1
1284,489,23,4,21.98,0
1285,489,27,1,19.51,0.1
1286,490,46,5,18.73,0.06
1287,490,24,2,36.22,0.15
1288,490,22,2,14.35,0.12
1289,490,7,4,81.2,0
1290,490,23,2,21.9,0
1291,490,20,3,30.71,0
1292,491,28,1,24.3,0
1293,491,46,1,18.54,0.07
1294,491,20,2,30.54,0.06
1295,491,41,2,8.25,0.03
1296,492,44,3,7.17,0.04
1297,493,36,1,16.17,0
1298,493,3,3,30.01,0.07
1299,493,17,1,38,0.06
1300,494,11,1,15.45,0.07
1301,494,2,1,8.28,0.05
1302,494,46,2,18.06,0.03
1303,495,29,2,51.05,0
1304,495,40,3,15.34,0.03
1305,496,37,4,8.79,0.02
1306,496,24,2,34.29,0
1307,496,11,3,14.3,0.07
1308,497,44,2,6.85,0.05
1309,497,14,6,18.61,0.05
1310,497,4,4,34.37,0.12
1311,497,3,3,30.86,0.11
1312,498,48,4,8.07,0.07
1313,498,21,2,45.91,0
1314,498,36,4,16.47,0.02
1315,499,21,1,44.63,0.12
1316,499,23,1,23.84,0.1
1317,500,7,3,81.39,0
1318,500,23,2,22.86,0.11
1319,501,22,8,15.42,0.1
1320,501,1,3,51.59,0.07
1321,501,17,3,40.87,0.09
1322,501,18,3,25.43,0.1
1323,501,39,3,13.16,0
1324,501,14,4,18.05,0.09
1325,502,49,1,57.9,0.04
1326,502,27,2,20.11,0.08
1327,503,36,1,16.97,0
1328,503,41,2,7.87,0
1329,503,23,3,23.88,0.11
1330,503,12,1,25.17,0
1331,504,30,1,18.42,0.08
1332,505,31,2,43.17,0.02
1333,505,15,3,23.52,0
1334,505,12,1,24.08,0
1335,506,43,1,24.06,0.02
1336,507,29,4,50.4,0.07
1337,507,21,3,46.34,0.07
1338,507,39,2,12.7,0.05
1339,508,2,3,7.63,0.03
1340,509,41,1,7.67,0.03
1341,509,15,2,23.34,0.02
1342,510,50,1,144.06,0.03
1343,511,14,2,19.38,0
1344,511,49,3,57.84,0.07
1345,511,22,2,14.3,0.11
1346,511,46,2,18.06,0.04
1347,512,40,2,15.44,0.05
1348,513,16,4,19.24,0
1349,513,34,1,34.54,0.06
1350,513,20,1,30.07,0.1
1351,513,23,3,23.32,0.1
1352,514,26,1,38.93,0.12
1353,514,2,2,7.6,0.03
1354,514,37,1,8.55,0.02
1355,514,16,3,19.84,0.03
1356,515,11,3,14.9,0.06
1357,515,7,2,76.09,0.08
1358,515,17,1,38.17,0.01
1359,515,39,4,13.38,0.05
1360,516,4,4,35.26,0.04
1361,516,20,1,31.26,0
1362,516,22,4,14.37,0.11
1363,516,41,3,8.36,0.06
1364,517,49,1,59.37,0.1
1365,517,37,1,8.89,0.06
1366,517,34,6,34.86,0.11
1367,517,25,10,49.83,0
1368,517,22,8,14.68,0
1369,517,13,6,29.98,0.06
1370,518,15,1,22.22,0
1371,518,41,2,7.84,0
1372,518,21,1,42.78,0
1373,518,3,1,31.18,0.03
1374,519,46,2,18.71,0.07
1375,520,12,4,23.98,0.02
1376,521,11,3,15.27,0.06
1377,521,37,2,9.27,0
1378,522,50,1,142.52,0.02
1379,522,12,5,25.76,0.01
1380,522,2,5,7.97,0.04
1381,523,46,1,17.37,0.02
1382,524,41,3,7.88,0.05
1383,524,43,5,24.41,0
1384,524,33,4,54.66,0.05
1385,525,5,5,237.58,0
1386,525,36,4,16.91,0.06
1387,525,47,2,12.47,0.06
1388,526,25,3,49.66,0.09
1389,526,19,1,13.54,0
1390,526,42,2,11.55,0
1391,526,27,3,19.62,0
1392,526,48,2,7.78,0.03
1393,527,39,3,13.44,0
1394,527,21,1,46.76,0
1395,527,29,2,51.46,0.04
1396,528,10,3,92.97,0.07
1397,528,2,5,7.75,0.05
1398,529,16,4,19.49,0.05
1399,529,31,2,46.01,0.06
1400,529,23,4,22.54,0
1401,529,3,3,28.53,0.08
1402,530,36,3,17.59,0.04
1403,530,25,2,51.57,0.08
1404,530,4,2,33.3,0.07
1405,531,41,5,7.95,0.03
1406,531,13,1,29.84,0.03
1407,531,14,1,19.07,0.01
1408,531,22,1,15.64,0.06
1409,532,43,2,24.65,0.03
1410,532,2,1,7.86,0
1411,532,3,1,29.11,0
1412,532,9,1,58.7,0.04
1413,533,19,2,12.48,0.07
1414,534,30,1,18.29,0.03
1415,534,34,2,34.38,0.05
1416,534,18,3,26.15,0
1417,535,28,1,25.82,0
1418,535,20,3,29.22,0.09
1419,535,32,2,14.75,0
1420,535,27,1,20.62,0.09
1421,536,3,4,29.83,0.08
1422,536,42,1,12.51,0.09
1423,536,24,6,34.07,0.14
1424,536,4,1,33.48,0
1425,536,50,4,135.44,0.05
1426,537,42,4,11.77,0
1427,537,35,2,32.58,0.06
1428,537,50,3,140.97,0.05
1429,538,17,4,40.94,0.07
1430,538,43,1,25.18,0.01
1431,538,2,1,8.1,0.06
1432,539,24,2,34.5,0.1
1433,540,6,4,39.93,0.03
1434,540,25,2,48.1,0.11
1435,540,32,1,14.61,0
1436,541,3,2,31.32,0.09
1437,541,2,2,7.65,0
1438,541,13,1,29.44,0
1439,541,39,3,12.75,0.05
1440,542,12,1,24.87,0.06
1441,542,10,2,89.52,0.09
1442,542,7,1,81.65,0.04
1443,543,27,3,20.15,0.11
1444,543,41,2,8.18,0.04
1445,543,7,1,82.25,0
1446,544,25,3,50.35,0.12
1447,545,37,1,8.76,0
1448,545,11,4,15.09,0
1449,546,14,3,18.9,0.08
1450,546,39,2,12.75,0.02
1451,547,32,1,14.77,0.06
1452,548,2,1,8.34,0.08
1453,549,40,4,15.5,0
1454,549,39,1,13.43,0.07
1455,549,27,1,20.25,0.14
1456,549,46,1,18.52,0.07
1457,549,10,4,88.44,0.1
1458,549,30,2,18.75,0
1459,550,36,1,17.11,0.05
1460,550,1,2,50.12,0.07
1461,550,42,4,11.66,0.03
1462,550,30,1,19.27,0.03
1463,551,27,3,19.28,0
1464,551,41,1,8.3,0.02
1465,552,23,1,22.4,0.07
1466,552,1,4,52.26,0.07
1467,552,15,1,22.83,0
1468,552,48,1,7.59,0
1469,553,49,3,59.2,0.05
1470,553,20,1,29.98,0.1
1471,553,40,1,15.32,0
1472,553,26,3,40.16,0.1
1473,554,34,1,36.36,0.07
1474,555,10,5,89.48,0.08
1475,556,14,1,19.45,0
1476,557,6,1,39.64,0.06
1477,557,21,1,43.41,0.12
1478,558,6,1,40.53,0.08
1479,558,10,3,93.07,0
1480,558,20,1,30.89,0.08
1481,558,46,1,18.41,0
1482,559,33,1,53.05,0.05
1483,559,14,3,18.48,0.05
1484,559,6,1,40.34,0.04
1485,560,4,3,34.29,0.09
1486,561,49,2,58.22,0.03
1487,562,38,3,9.98,0
1488,562,1,1,50.55,0.04
1489,562,27,1,19.74,0.1
1490,563,11,2,15.55,0.09
1491,564,40,2,14.36,0.01
1492,565,35,1,34,0.06
1493,565,23,3,23.48,0.08
1494,566,46,3,17.88,0.06
1495,567,42,4,11.41,0.04
1496,568,9,1,62.41,0
1497,568,20,2,29.08,0.1
1498,568,2,2,7.91,0.03
1499,568,34,2,33.32,0.05
1500,569,24,3,36.35,0
1501,569,11,1,14.52,0.03
1502,569,25,1,47.86,0
1503,570,30,3,18.58,0
1504,570,24,2,34,0.11
1505,570,4,5,36.4,0
1506,570,45,2,6.22,0
1507,571,42,5,11.59,0
1508,571,20,4,31.36,0.08
1509,571,44,1,7.02,0
1510,572,4,1,33.32,0.05
1511,572,5,4,238.79,0
1512,572,16,3,19.73,0.04
1513,573,21,3,43.2,0.08
1514,574,7,3,80.95,0.06
1515,575,24,1,34.33,0.07
1516,575,48,3,8.31,0.03
1517,576,20,3,29.15,0.11
1518,576,32,3,15.1,0.07
1519,576,42,3,11.96,0
1520,577,12,2,25.74,0.05
1521,577,35,1,32.56,0.07
1522,577,9,1,61.82,0.12
1523,577,43,3,25.89,0.04
1524,578,29,2,48.74,0.05
1525,579,12,4,24.36,0.03
1526,579,46,3,17.62,0
1527,580,14,1,19.76,0.06
1528,581,39,2,13.48,0.03
1529,581,20,1,29.56,0.09
1530,581,35,5,33.86,0.06
1531,581,18,6,23.83,0
1532,581,49,3,60.16,0.09
1533,581,46,10,17.29,0.09
1534,582,11,1,14.76,0.04
1535,582,44,4,6.83,0.05
1536,583,2,1,7.84,0.06
1537,583,4,4,35.87,0.07
1538,583,17,4,41.82,0
1539,584,31,3,46.64,0.08
1540,584,46,5,18.44,0.06
1541,584,23,2,22.69,0.08
1542,584,9,1,59.44,0
1543,585,14,2,19.8,0
1544,585,35,2,34.47,0
1545,585,31,1,47.14,0
1546,585,33,1,57.73,0
1547,586,49,3,62.54,0.02
1548,586,42,3,11.73,0.05
1549,586,9,4,61.24,0.03
1550,586,39,2,13.43,0
1551,587,10,2,85.91,0.07
1552,587,25,1,51.5,0.08
1553,588,36,1,16.85,0.06
1554,588,6,2,39.67,0
1555,588,20,2,31.01,0.07
1556,588,37,2,8.65,0.05
1557,589,41,1,7.94,0
1558,589,23,1,23,0.07
1559,589,30,1,19.73,0.07
1560,589,17,1,38.85,0.05
1561,590,26,2,40.75,0
1562,590,11,4,14.49,0.08
1563,590,9,2,62.76,0.06
1564,591,38,3,9.94,0.07
1565,592,2,2,8.01,0
1566,592,42,1,12.13,0.04
1567,592,8,1,43.39,0
1568,592,31,4,45.21,0
1569,593,8,4,45.02,0.07
1570,593,18,2,25.32,0.05
1571,594,37,1,9.32,0
1572,594,2,2,7.59,0
1573,595,10,2,92.58,0
1574,596,35,3,34.38,0.04
1575,597,8,1,43.32,0.05
1576,598,29,3,49.94,0
1577,598,13,3,28.6,0.07
1578,598,9,4,62.24,0
1579,598,17,5,40.62,0.04
1580,599,44,2,6.68,0
1581,599,25,3,48.65,0.09
1582,599,45,2,5.97,0.07
1583,599,19,2,13.24,0.09
1584,600,13,1,30.07,0.02
1585,600,21,5,44.12,0.07
1586,601,24,1,35.9,0
1587,601,28,3,25.89,0.04
1588,601,23,1,22.89,0.13
1589,601,21,4,44.78,0.12
1590,602,9,2,58.3,0.05
1591,602,36,4,16.89,0
1592,603,12,1,24.27,0
1593,603,29,2,52.05,0.05
1594,604,22,2,15.17,0.11
1595,604,29,1,48.63,0.08
1596,605,37,1,9.42,0
1597,606,17,1,39.61,0.07
1598,607,20,3,29.74,0
1599,608,11,2,15.67,0.07
1600,608,43,4,26.2,0.05
1601,609,27,3,19.76,0.11
1602,609,9,1,62.51,0.04
1603,609,33,1,53.21,0
1604,610,27,2,19.09,0
1605,611,23,1,23.82,0
1606,611,32,2,14.49,0
1607,611,5,2,242.5,0
1608,611,24,2,33.26,0.07
1609,612,8,2,44,0.07
1610,613,2,2,7.84,0.03
1611,613,18,2,25.43,0
1612,613,49,2,61.06,0.06
1613,614,8,3,42.9,0.05
1614,614,43,2,26.04,0.03
1615,615,39,2,12.51,0.03
1616,616,5,5,256.52,0.04
1617,617,36,1,17.53,0.05
1618,618,36,3,16.56,0.05
1619,618,41,5,8.24,0.02
1620,618,29,2,52.17,0
1621,618,33,3,57.32,0.06
1622,619,27,2,19.52,0
1623,620,37,4,8.96,0
1624,620,4,2,36.15,0.04
1625,620,40,1,14.92,0
1626,621,13,2,30.76,0
1627,621,21,1,46.01,0.09
1628,621,44,5,7.08,0.04
1629,621,25,4,52.03,0.11
1630,621,15,4,23.19,0.05
1631,621,30,2,18.89,0.08
1632,622,38,3,9.77,0
1633,622,22,2,14.81,0
1634,622,18,3,24.25,0.07
1635,623,30,2,19.27,0.06
1636,623,22,1,15.01,0.09
1637,623,49,3,58.35,0.03
1638,624,43,1,24.87,0.03
1639,625,41,1,8.28,0.06
1640,625,23,1,22.09,0.15
1641,625,24,2,36.13,0.14
1642,625,10,1,86.66,0.08
1643,625,44,2,6.74,0
1644,626,32,2,14.63,0.03
1645,626,22,2,15.61,0.09
1646,626,8,2,45.9,0.07
1647,626,31,1,43.29,0
1648,627,17,2,41.76,0
1649,627,9,5,58.66,0.03
1650,627,24,1,34.21,0.08
1651,627,23,3,23.13,0
1652,628,35,1,32.45,0
1653,628,25,4,51.57,0
1654,628,42,2,11.94,0
1655,628,27,5,20.37,0
1656,629,22,2,15.48,0.06
1657,629,3,3,28.85,0.03
1658,629,27,2,20.47,0.1
1659,630,26,2,38.73,0.07
1660,630,23,4,22.92,0.07
1661,630,35,4,32.81,0.08
1662,631,47,1,13.21,0.04
1663,631,39,1,12.94,0.05
1664,632,11,2,15.28,0.03
1665,632,7,1,82.24,0
1666,633,50,5,138.66,0.08
1667,634,29,3,48.5,0.11
1668,634,14,2,18.69,0.06
1669,635,28,3,25.39,0
1670,635,39,2,13.2,0
1671,635,6,2,39.03,0
1672,636,31,1,42.97,0.03
1673,636,18,1,25.76,0.03
1674,637,39,2,12.77,0.02
1675,638,39,3,12.81,0
1676,638,26,4,40.46,0.12
1677,638,38,1,9.93,0
1678,638,7,3,78.16,0.07
1679,639,34,1,33.3,0.08
1680,639,8,2,45.2,0.09
1681,639,30,4,19.44,0.08
1682,640,21,2,46.03,0.13
1683,640,45,2,5.88,0.02
1684,641,12,2,24.69,0.02
1685,642,25,1,51.57,0.13
1686,642,29,4,47.91,0.07
1687,643,23,4,22.24,0
1688,643,41,4,8.18,0.01
1689,644,17,2,40.17,0
1690,644,13,3,30.59,0
1691,644,2,4,7.63,0.04
1692,644,41,3,8.31,0.06
1693,645,30,3,18.52,0.04
1694,645,41,2,7.92,0
1695,645,16,4,20.91,0.03
1696,646,38,2,10.15,0.04
1697,646,10,2,87.26,0
1698,646,45,2,6.07,0.03
1699,646,35,1,31.92,0.06
1700,647,49,3,57.25,0.04
1701,648,1,1,52.16,0.03
1702,648,11,1,14.37,0
1703,648,29,3,52.11,0
1704,648,44,4,7.15,0.02
1705,649,18,4,24.36,0.01
1706,650,35,2,32.41,0.06
1707,650,33,4,52.33,0.06
1708,651,19,5,12.95,0.1
1709,652,24,2,36.68,0
1710,652,31,1,45.12,0.05
1711,652,22,1,14.27,0.07
1712,653,3,4,30.7,0
1713,654,50,1,134.73,0.06
1714,654,22,1,15.11,0.09
1715,654,10,2,88.83,0.1
1716,654,48,4,7.71,0.06
1717,655,33,3,53.95,0.03
1718,655,16,3,19.88,0.06
1719,655,4,1,34.41,0.07
1720,655,35,3,32.68,0.05
1721,656,20,3,28.78,0
1722,656,8,2,44.9,0.09
1723,656,34,2,36.44,0.06
1724,656,21,3,45.73,0
1725,657,7,1,82.97,0.07
1726,657,5,2,251.13,0.04
1727,657,45,1,5.82,0.06
1728,657,22,1,15.68,0.11
1729,658,12,2,24.74,0.04
1730,658,24,2,34.38,0.09
1731,659,33,5,53.23,0
1732,659,27,3,20.51,0.1
1733,659,12,2,25.19,0.05
1734,659,21,2,44.59,0
1735,660,9,5,61.12,0.05
1736,661,15,3,23.78,0.07
1737,661,20,2,29.04,0
1738,662,10,1,89.02,0.08
1739,662,48,2,7.93,0.01
1740,663,7,2,81.08,0
1741,663,50,1,142.51,0.01
1742,663,40,2,15.47,0.03
1743,663,47,2,13.09,0.06
1744,664,5,1,262.17,0
1745,664,34,4,33.98,0
1746,664,31,3,46.85,0
1747,665,35,1,31.59,0.02
1748,665,32,1,14.55,0.07
1749,665,50,2,139.85,0.01
1750,665,1,3,51.77,0.06
1751,666,39,1,13.28,0.03
1752,666,27,3,19.58,0.1
1753,666,8,2,45.88,0.06
1754,667,28,3,24.11,0.03
1755,667,12,2,24.47,0.06
1756,668,4,3,34.26,0
1757,669,35,3,32.3,0
1758,670,30,2,19.67,0
1759,671,46,1,17.7,0.02
1760,671,27,1,20.67,0
1761,672,11,3,14.91,0.05
1762,673,14,3,18.61,0.08
1763,673,15,8,24.01,0
1764,673,26,2,39.75,0
